Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,Uneducated Rate,English Language,Spanish Language,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,State
6001,18516.0,45.6,127230.0,70430.0,3.4024627349319507,1.6418232879671637,0.5724778569885505,,,82.4800172823504,0.7885072369842299,5.136098509397279,12.972564268740546,Avon,Hartford County,41.79,-72.86,CT
6002,21022.0,51.3,76717.0,43800.0,6.916563600038057,2.7447436019408245,0.5089905812957853,,,35.952811340500425,57.63485871943678,8.229473884501951,2.1358576729140903,Bloomfield,Hartford County,41.85,-72.74,CT
6010,60218.0,40.5,67507.0,36351.0,10.04184795243947,3.0372978179281938,0.7771762595901558,,,83.60124879604105,5.421966853764656,17.270583546447906,1.4746421335813211,Bristol,Hartford County,41.68,-72.94,CT
6013,9659.0,44.7,127353.0,54876.0,2.764261310694689,2.070607723366808,0.1138834247851744,,,94.47147737861064,0.9214204368982296,2.2051972253856507,2.495082306657004,Burlington,Hartford County,41.76,-72.96,CT
6016,6889.0,39.4,89029.0,38132.0,11.61271592393671,2.8015677166497315,0.0435476847147626,,,79.56161997387139,10.11757874872986,7.0111772390767895,3.701553200754826,Broad Brook,Hartford County,41.91,-72.55,CT
6018,2782.0,46.8,55000.0,36489.0,9.453630481667863,4.205607476635514,0.503235082674335,,,93.63767074047449,4.241552839683681,9.273903666427033,0.0,Canaan,Litchfield County,42.02,-73.3,CT
6019,10148.0,46.9,84828.0,48305.0,3.3898305084745757,1.9215608986992512,0.3251872290106425,,,90.08671659440284,4.296413086322428,4.582183681513599,4.631454473787938,Canton,Hartford County,41.86,-72.91,CT
6021,383.0,37.9,108000.0,42094.0,2.0887728459530033,2.8720626631853787,0.0,,,95.56135770234987,1.827676240208877,2.3498694516971277,2.610966057441253,Colebrook,Litchfield County,42.03,-73.1,CT
6022,140.0,40.2,199097.0,76139.0,0.0,0.0,0.0,,,82.14285714285714,0.0,30.0,0.0,Collinsville,Hartford County,41.82,-72.94,CT
6023,1558.0,45.7,95699.0,41894.0,3.016688061617458,4.428754813863928,1.6046213093709885,,,86.32862644415918,0.0,12.90115532734275,2.4390243902439024,East Berlin,Hartford County,41.61,-72.72,CT
6024,460.0,63.8,95972.0,44538.0,8.26086956521739,0.0,1.0869565217391304,,,100.0,0.0,0.0,0.0,East Canaan,Litchfield County,42.02,-73.28,CT
6026,5304.0,43.3,104336.0,41332.0,5.071644042232277,3.0731523378582204,0.0,,,89.06485671191555,0.8295625942684767,8.144796380090497,2.262443438914027,East Granby,Hartford County,41.94,-72.74,CT
6027,1451.0,51.1,101397.0,49594.0,3.032391454169538,3.7215713301171607,0.2067539627842867,,,90.62715368711235,0.0689179875947622,0.1378359751895244,0.6891798759476223,East Hartland,Hartford County,42.0,-72.91,CT
6029,16125.0,41.1,91042.0,50677.0,5.004651162790697,2.5426356589147288,0.0,,,86.7968992248062,1.662015503875969,4.409302325581394,6.542635658914728,Ellington,Tolland County,41.91,-72.42,CT
6031,1344.0,53.2,81815.0,61757.0,4.241071428571429,1.7857142857142858,0.0,,,93.67559523809523,3.7202380952380953,2.455357142857143,1.0416666666666667,Falls Village,Litchfield County,41.96,-73.32,CT
6032,17678.0,46.2,93497.0,55883.0,9.005543613530943,2.2231021608779282,0.6844665686163593,,,80.09955877361692,2.8114040049779385,6.120601878040503,12.246860504581964,Farmington,Hartford County,41.73,-72.83,CT
6033,28698.0,45.4,116766.0,59396.0,4.164053244128509,2.4914628197086905,0.2822496341208446,,,83.65391316468045,2.4182869886403235,6.355843612795317,9.484981531814064,Glastonbury,Hartford County,41.7,-72.54,CT
6035,7865.0,46.6,108571.0,53095.0,2.7336300063572794,2.31404958677686,0.1398601398601398,,,94.46916719643991,0.3305785123966942,2.339478703115067,1.958041958041958,Granby,Hartford County,41.96,-72.8,CT
6037,18926.0,47.5,103702.0,50485.0,4.62326957624432,1.764768043960689,0.935221388565994,,,93.11529113388987,1.0778822783472473,4.903307619148261,3.524252351262813,Berlin,Hartford County,41.6,-72.78,CT
6039,2138.0,49.5,72604.0,43295.0,9.822263797942002,1.9644527595884005,1.3564078578110383,,,97.66136576239477,0.3274087932647334,0.8419083255378859,1.0289990645463052,Lakeville,Litchfield County,41.95,-73.44,CT
6040,34661.0,36.4,68974.0,36616.0,11.309540982660627,3.7679236028966274,0.9780444880413144,,,61.357144917919285,18.340497966013675,14.751449756210151,8.291739995960878,Manchester,Hartford County,41.76,-72.52,CT
6042,23144.0,34.6,80516.0,38605.0,6.701520912547529,2.1431040442447284,0.6351538195644659,,,59.54891116488075,12.638264777048047,11.514863463532665,16.79484963705496,Manchester,Hartford County,41.8,-72.53,CT
6043,4911.0,46.3,105772.0,47361.0,4.744451231928324,2.626756261453879,0.4276114844227245,,,93.91162695988596,1.3031969049073509,7.534107106495623,1.5271838729383018,Bolton,Tolland County,41.77,-72.44,CT
6051,30231.0,31.7,36634.0,20116.0,26.13873176540637,5.2462703847044425,0.8468128742019781,,,63.76567099996693,16.109291786576694,56.47844927392412,1.2172935066653434,New Britain,Hartford County,41.67,-72.77,CT
6052,8142.0,39.2,74340.0,36265.0,9.211495946941783,2.9722426922132152,0.4053058216654385,,,75.23949889462048,14.001473839351508,30.189142716777205,1.0316875460574797,New Britain,Hartford County,41.66,-72.8,CT
6053,34452.0,34.2,51283.0,25912.0,19.05259491466388,2.9954719609892018,1.1087890398235225,,,73.72866597004528,9.656913967258797,34.73818646232439,4.603506327644259,New Britain,Hartford County,41.69,-72.79,CT
6057,6201.0,47.4,111788.0,49357.0,0.9192065795839379,2.257700370907918,0.0483792936623125,,,98.66150620867602,0.0483792936623125,1.0320915981293342,0.0,New Hartford,Litchfield County,41.85,-73.0,CT
6058,1653.0,51.2,76354.0,48721.0,6.231094978826376,1.996370235934664,0.1209921355111917,,,95.40229885057472,0.3629764065335753,2.9038112522686026,0.9679370840895342,Norfolk,Litchfield County,42.0,-73.2,CT
6060,2691.0,41.6,151417.0,55070.0,3.0471943515421778,3.4931252322556667,0.0,,,97.80750650315868,0.5945745076179859,0.4830917874396135,0.5202526941657376,North Granby,Hartford County,42.01,-72.84,CT
6061,367.0,32.4,-666666666.0,38473.0,0.0,0.0,0.0,,,100.0,0.0,0.0,0.0,Pine Meadow,Litchfield County,41.85,-73.01,CT
6062,17619.0,43.3,72175.0,39406.0,7.094613769226402,2.6164935580906974,0.8683807253533118,,,86.39536863613147,1.8843294171065328,11.294625120608432,3.84244281741302,Plainville,Hartford County,41.67,-72.85,CT
6063,3351.0,47.1,115926.0,45540.0,5.043270665472993,2.1486123545210387,0.3879438973440764,,,94.74783646672635,0.0596836765144732,0.9847806624888094,3.640704267382871,Barkhamsted,Litchfield County,41.93,-72.97,CT
6065,660.0,50.8,81667.0,38032.0,8.181818181818182,3.787878787878788,1.2121212121212122,,,89.84848484848484,0.6060606060606061,0.0,1.2121212121212122,Riverton,Hartford County,41.97,-73.01,CT
6066,29277.0,37.9,64642.0,36388.0,9.358882399152918,4.80923591898077,0.3518120025958944,,,79.28407965296991,7.3982990060457015,10.636335690132183,6.458995115619769,Vernon Rockville,Tolland County,41.84,-72.46,CT
6067,20168.0,43.2,85125.0,46153.0,5.112058706862356,2.0378817929393103,0.3470844902816343,,,72.54561681872273,4.3236810789369295,3.9319714399048,18.663228877429592,Rocky Hill,Hartford County,41.66,-72.66,CT
6068,1386.0,68.1,63788.0,58729.0,6.565656565656567,1.443001443001443,0.0,,,88.60028860028861,0.9379509379509381,9.307359307359306,2.3088023088023086,Salisbury,Litchfield County,42.01,-73.42,CT
6069,2342.0,54.7,80000.0,70505.0,17.378309137489325,1.8787361229718191,0.1707941929974381,,,93.21093082835183,1.9214346712211785,3.7574722459436383,1.067463706233988,Sharon,Litchfield County,41.86,-73.44,CT
6070,15734.0,47.2,125192.0,66461.0,4.18838184822677,1.9511885089614849,0.2097368755561205,,,89.55764586246346,3.0252955383246483,4.080335579000891,3.648150502097369,Simsbury,Hartford County,41.87,-72.82,CT
6071,11171.0,48.1,108370.0,47283.0,1.6023632620177244,1.3785695103392712,0.4475875033569063,,,87.87037865902785,5.82758929370692,6.212514546593858,1.5844597618834482,Somers,Tolland County,41.99,-72.45,CT
6073,5830.0,44.1,149226.0,68220.0,0.7547169811320755,1.732418524871355,0.2401372212692967,,,92.28130360205832,1.0291595197255574,3.13893653516295,5.008576329331047,South Glastonbury,Hartford County,41.65,-72.57,CT
6074,25898.0,42.3,107374.0,47910.0,4.494555564136227,2.05421268051587,0.2432620279558267,,,79.9830102710634,4.309213066646073,5.784230442505213,11.6263804154761,South Windsor,Hartford County,41.83,-72.57,CT
6076,12571.0,44.4,77228.0,38301.0,6.021796197597644,2.800095457799698,0.3022830323761037,,,94.74982101662556,0.7238883143743536,3.3569326227030465,1.1295839630896507,Stafford Springs,Tolland County,42.0,-72.3,CT
6078,12282.0,43.4,114053.0,51085.0,1.34342940889106,1.9540791402051785,0.537371763556424,,,79.09135319980459,9.021332030613909,9.314443901644685,4.999185800358248,Suffield,Hartford County,41.99,-72.65,CT
6081,1547.0,37.6,71049.0,35173.0,5.753070458952812,4.524886877828054,0.0,,,85.39107950872656,1.4221073044602457,11.118293471234649,4.460245636716224,Tariffville,Hartford County,41.91,-72.77,CT
6082,44143.0,41.0,79730.0,36665.0,7.3805586389688065,3.253063905942052,0.439480778379358,,,81.75928233241963,7.246902113585392,11.218086672858664,2.675395872505267,Enfield,Hartford County,41.98,-72.56,CT
6084,14713.0,43.4,118194.0,54164.0,3.3507782233399035,1.4816828654931014,0.0203901311765105,,,92.92462448175085,1.0263032692176983,1.5700401005913138,3.4731190103989666,Tolland,Tolland County,41.88,-72.36,CT
6085,7362.0,43.0,91801.0,51428.0,6.927465362673186,2.9339853300733503,0.3531649008421624,,,84.09399619668568,0.5025808204292311,7.199130671013313,13.162184189079056,Unionville,Hartford County,41.75,-72.89,CT
6088,4556.0,50.8,61889.0,38871.0,2.1949078138718168,3.5557506584723435,0.1755926251097453,,,80.5750658472344,2.9411764705882355,4.280070237050044,13.849868305531167,East Windsor,Hartford County,41.9,-72.59,CT
6089,3100.0,43.5,114556.0,72432.0,0.5806451612903226,1.064516129032258,0.0,,,94.74193548387095,0.4193548387096774,3.806451612903226,4.161290322580645,Weatogue,Hartford County,41.84,-72.83,CT
6090,835.0,53.0,158320.0,75725.0,4.790419161676646,0.0,0.0,,,97.60479041916169,0.0,4.550898203592816,0.0,West Granby,Hartford County,41.96,-72.87,CT
6091,60.0,71.6,-666666666.0,37530.0,0.0,10.0,0.0,,,100.0,0.0,0.0,0.0,West Hartland,Hartford County,42.0,-72.98,CT
6092,4493.0,44.9,149500.0,64351.0,1.6470064544847542,1.9586022701980856,0.0,,,92.61072779879812,0.6677053193857111,5.1635878032494995,4.095259292232361,West Simsbury,Hartford County,41.87,-72.86,CT
6093,3406.0,43.7,114500.0,51769.0,0.6165590135055784,1.3505578391074575,0.0,,,95.1556077510276,1.5854374633000587,2.143276570757487,0.0,West Suffield,Hartford County,41.99,-72.73,CT
6095,28894.0,43.6,92132.0,41061.0,4.402298054959507,2.747975358205856,0.9586765418425972,,,51.1317228490344,38.28822592925867,8.963798712535475,4.350384162801966,Windsor,Hartford County,41.87,-72.68,CT
6096,12671.0,43.9,70067.0,39031.0,6.747691579196592,2.943729776655355,0.8365559150816826,,,83.62402336042932,5.840107331702312,4.61684160681872,4.601057532949255,Windsor Locks,Hartford County,41.93,-72.65,CT
6098,11962.0,47.4,71981.0,36379.0,14.512623307139275,4.363818759404781,1.3626483865574321,,,93.37903360642035,1.7221200468149138,4.781809062029762,1.1034943989299448,Winsted,Litchfield County,42.0,-73.1,CT
6103,1878.0,31.6,84469.0,71606.0,13.578274760383387,3.780617678381257,0.0,,,59.15867944621939,12.619808306709265,13.365282215122473,22.843450479233226,Hartford,Hartford County,41.77,-72.68,CT
6105,18909.0,33.5,34623.0,32502.0,25.495795652863716,4.267808979850865,2.136548733407372,,,36.50642551166112,35.792479771537366,25.268390713416892,6.5259929134274675,Hartford,Hartford County,41.78,-72.7,CT
6106,38378.0,32.7,36460.0,19967.0,26.345823127833647,6.125905466673615,2.4076293709937984,,,43.451977695554746,21.905779352754177,58.72895929959872,2.3034029912970966,Hartford,Hartford County,41.74,-72.69,CT
6107,19104.0,43.5,133519.0,65289.0,3.135469011725293,1.0835427135678393,0.3350083752093802,,,91.10134003350085,1.3714405360134003,4.648241206030152,5.093174204355108,West Hartford,Hartford County,41.75,-72.77,CT
6108,24474.0,34.2,51722.0,26164.0,17.843425676227838,4.7274658821606605,1.4137451989866798,,,52.78663071014138,29.083925798806895,45.61575549562802,2.2717986434583644,East Hartford,Hartford County,41.78,-72.62,CT
6109,26171.0,44.5,86216.0,45922.0,5.299759275533988,2.151236101027856,0.7680256772763746,,,86.3016315769363,4.25661992281533,7.9744755645561884,4.195483550494823,Wethersfield,Hartford County,41.7,-72.66,CT
6110,12733.0,39.1,73938.0,37365.0,8.06565616900966,2.112620749234273,1.86130526977146,,,65.44412157386319,9.942668656247546,25.147255163747744,14.285714285714285,West Hartford,Hartford County,41.73,-72.74,CT
6111,30234.0,45.5,81646.0,39397.0,5.804723159357016,2.5699543560230205,0.7838856916054773,,,81.34550506052788,4.951379241913078,9.515776939869024,6.8300588741152355,Newington,Hartford County,41.69,-72.73,CT
6112,21094.0,34.4,38557.0,19564.0,22.205366454916092,6.347776618943776,1.3179103062482225,,,13.482506873992605,77.76618943775482,14.492272684175596,0.0711102683227458,Hartford,Hartford County,41.79,-72.7,CT
6114,28362.0,31.8,37756.0,19081.0,27.215993230378675,5.986883858684155,2.711374374162612,,,28.502926450884985,22.94972145828926,62.590790494323386,2.633805796488259,Hartford,Hartford County,41.75,-72.67,CT
6117,16350.0,42.5,143141.0,64705.0,5.700305810397554,2.1834862385321103,0.4464831804281345,,,78.92966360856269,8.00611620795107,6.525993883792049,8.17737003058104,West Hartford,Hartford County,41.78,-72.76,CT
6118,25834.0,40.3,61314.0,31728.0,11.906789502206395,3.390880235348765,1.6838275141286676,,,57.416582797863285,23.999380661144233,27.07284973291012,4.916002167685996,East Hartford,Hartford County,41.74,-72.61,CT
6119,15236.0,35.2,88963.0,49773.0,8.847466526647414,3.22263061170911,1.8508794959306905,,,81.39275400367549,7.456025203465477,12.627986348122866,5.401680231031767,West Hartford,Hartford County,41.76,-72.73,CT
6120,14223.0,28.6,27324.0,12952.0,36.95422906559798,5.955143078112916,0.6679322224565845,,,19.721577726218094,55.234479364409765,42.986711664205856,0.0421851929972579,Hartford,Hartford County,41.79,-72.67,CT
6226,19431.0,27.7,37339.0,17921.0,25.59827080438475,4.683238124646184,0.9520868714940044,,,68.10766301271164,6.664608100458031,44.57825124800576,2.6504039936184447,Willimantic,Windham County,41.7,-72.21,CT
6231,3907.0,47.3,125430.0,52879.0,3.0970053749680067,2.1499872024571283,0.3583312004095214,,,96.39109291016123,0.0,2.610698745840798,2.4315331456360383,Amston,Tolland County,41.63,-72.37,CT
6232,3203.0,45.8,105328.0,44592.0,2.3415547923821416,2.934748673118951,0.0936621916952856,,,95.3481111458008,3.4655010927255696,2.9971901342491414,0.0,Andover,Tolland County,41.73,-72.38,CT
6234,8253.0,44.3,76156.0,33080.0,6.930813037683268,3.5017569368714407,1.2601478250333211,,,92.19677692960137,2.3143099478977343,4.33781655155701,2.4475948140070285,Brooklyn,Windham County,41.78,-71.95,CT
6235,2472.0,46.6,76750.0,35713.0,6.593851132686084,0.8090614886731392,0.1618122977346278,,,89.36084142394822,0.0,7.9288025889967635,0.4449838187702265,Chaplin,Windham County,41.79,-72.13,CT
6237,5444.0,48.7,109712.0,51584.0,1.3776634827332843,1.5613519470977222,0.2387950036737693,,,96.23438648052904,0.2571638501102131,8.229243203526819,0.0,Columbia,Tolland County,41.69,-72.3,CT
6238,12406.0,43.1,96375.0,45577.0,3.7078832822827663,2.5713364501047877,0.0806061583104949,,,95.13138803804613,1.0559406738674837,2.418184749314848,1.2655166854747704,Coventry,Tolland County,41.78,-72.34,CT
6239,11169.0,43.0,54580.0,30564.0,14.73721908854866,3.2411137971170203,0.9848688333780999,,,88.66505506312114,1.3161428955143701,6.2763004745277104,2.2114781985853704,Danielson,Windham County,41.79,-71.86,CT
6241,6386.0,39.0,71635.0,33199.0,9.473849044785467,0.2348888192922016,0.829940494832446,,,93.51706858753523,0.9395552771688068,2.5367992483557784,1.5659254619480112,Dayville,Windham County,41.85,-71.86,CT
6242,1264.0,47.7,94375.0,42550.0,6.882911392405063,3.5601265822784818,0.0,,,98.49683544303798,0.0,1.5822784810126582,0.4746835443037974,Eastford,Windham County,41.9,-72.1,CT
6243,171.0,53.0,-666666666.0,44151.0,25.730994152046787,0.0,8.187134502923977,,,100.0,0.0,0.0,0.0,East Killingly,Windham County,41.846000000000004,-71.8,CT
6247,2686.0,48.3,80129.0,40330.0,3.6857781087118386,2.047654504839911,0.4095309009679821,,,96.38868205510052,0.0744601638123603,3.0528667163067764,0.4095309009679821,Hampton,Windham County,41.77,-72.07,CT
6248,5605.0,45.0,111758.0,53539.0,3.639607493309545,1.3024085637823373,0.0356824264049955,,,96.68153434433542,0.1070472792149866,3.657448706512042,1.552185548617306,Hebron,Tolland County,41.69,-72.4,CT
6249,7215.0,45.7,91684.0,41579.0,7.595287595287595,5.1975051975051985,0.5544005544005544,,,96.7013167013167,0.6237006237006237,1.968121968121968,1.496881496881497,Lebanon,New London County,41.6,-72.2,CT
6250,4706.0,36.4,88611.0,49616.0,10.433489162770929,3.7399065023374423,0.2762430939226519,,,87.99405014874628,1.4024649383765406,5.333616659583512,8.56353591160221,Mansfield Center,Tolland County,41.78,-72.21,CT
6254,1778.0,48.6,96719.0,42235.0,3.9370078740157477,1.4623172103487063,0.562429696287964,,,96.00674915635544,0.843644544431946,5.286839145106861,0.3374578177727784,North Franklin,New London County,41.61,-72.15,CT
6255,4357.0,39.0,76375.0,33627.0,8.331420702318107,2.2492540739040625,0.2754188661923342,,,96.71792517787468,0.2524672940096397,2.6853339453752585,0.0,North Grosvenordale,Windham County,41.98,-71.9,CT
6256,2245.0,47.5,52978.0,27584.0,7.839643652561247,3.162583518930958,0.0,,,83.78619153674832,10.734966592427618,26.592427616926503,0.0,North Windham,Windham County,41.73,-72.16,CT
6259,4471.0,45.4,94722.0,48530.0,5.32319391634981,0.2012972489375978,0.4025944978751957,,,95.72802505032429,1.0959516886602552,3.6457168418698283,0.3802281368821292,Pomfret Center,Windham County,41.86,-71.99,CT
6260,9353.0,48.7,60290.0,35308.0,9.09868491393136,2.330802950924837,1.2937025553298407,,,95.39185288142842,1.8710574147332408,4.864749278306426,0.6735806693039667,Putnam,Windham County,41.9,-71.87,CT
6262,812.0,52.2,62946.0,36298.0,0.0,6.527093596059113,0.0,,,100.0,0.0,0.0,0.0,Quinebaug,Windham County,42.02,-71.95,CT
6263,302.0,33.6,-666666666.0,40587.0,2.6490066225165565,0.0,0.0,,,97.35099337748345,0.0,0.0,0.0,Rogers,Windham County,41.85,-71.86,CT
